No.,Label,Afiliation,Crop,Car_index,Cultivar,Part,Lane,Car_number,Sensor,Shoot_angle,Time_YYYY_MM_DD,Time_YYYY,Time_MM,Time_DD,Time_hh,Time_mm,Time_ss,Sorting,Area,Perim.,Width,Height,Major,Minor,Angle,Circ.,Feret,MinFeret,AR,Round,Solidity,R,G,B 
3271,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-14,2023 ,9 ,14 ,6,29,22,A_1_19_VIS_SV000,48328.934,22694.624,433.859,441.323,344.495,178.622,93.217,0.001,496.045,409.27,1.929,0.519,0.316,129.3487939,141.2651242,98.22323905
3272,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-16,2023 ,9 ,16 ,6,29,19,A_1_19_VIS_SV000,47595.297,22246.079,429.316,440.998,342.404,176.984,92.499,0.001,493.196,406.593,1.935,0.517,0.314,134.4156241,145.8288756,101.4752478
3273,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-18,2023 ,9 ,18 ,6,29,30,A_1_19_VIS_SV000,47144.185,21712.802,407.575,440.674,343.326,174.837,92.983,0.001,501.162,389.333,1.964,0.509,0.319,135.7653094,146.4037273,102.0410212
3274,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-20,2023 ,9 ,20 ,6,29,28,A_1_19_VIS_SV000,46311.881,22017.663,414.714,441.647,340.091,173.384,92.924,0.001,500.103,395.193,1.961,0.51,0.312,139.1828552,149.1129445,104.2611554
3275,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-22,2023 ,9 ,22 ,6,36,10,A_1_19_VIS_SV000,46116.336,21323.742,422.826,440.998,342.673,171.35,92.892,0.001,496.711,398.42,2,0.5,0.309,141.4603571,149.9021014,104.9459095
3276,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-24,2023 ,9 ,24 ,10,20,43,A_1_19_VIS_SV000,45492.107,20503.189,423.475,439.7,342.309,169.211,92.614,0.001,495.482,395.768,2.023,0.494,0.306,143.7225675,151.4462606,105.897076
3277,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-26,2023 ,9 ,26 ,6,38,7,A_1_19_VIS_SV000,45030.465,19821.853,422.826,441.323,343.654,166.838,92.361,0.001,489.305,389.572,2.06,0.485,0.309,147.4223989,154.8768944,108.3678872
3278,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-28,2023 ,9 ,28 ,6,37,18,A_1_19_VIS_SV000,44432.035,19345.018,426.72,440.025,342.992,164.938,92.18,0.001,481.439,394.409,2.08,0.481,0.306,150.0852648,156.6998226,109.8646176
3279,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-09-30,2023 ,9 ,30 ,6,38,3,A_1_19_VIS_SV000,44368.433,19322.076,422.177,434.184,342.508,164.935,92.222,0.001,475.973,388.393,2.077,0.482,0.307,153.125676,158.9007716,111.6503956
3280,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-02,2023 ,10 ,2 ,6,38,13,A_1_19_VIS_SV000,44569.138,19524.405,399.787,434.508,343.146,165.373,92.593,0.001,475.279,376.525,2.075,0.482,0.32,156.2772133,162.2864465,114.1101095
3281,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-04,2023 ,10 ,4 ,6,37,59,A_1_19_VIS_SV000,44114.13,19316.472,414.065,433.535,342.729,163.884,91.83,0.001,472.591,384.306,2.091,0.478,0.309,159.7476799,164.4722284,115.7570074
3282,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-06,2023 ,10 ,6 ,6,36,12,A_1_19_VIS_SV000,43643.642,19703.975,412.118,437.753,341.667,162.64,92.194,0.001,470.208,385.402,2.101,0.476,0.308,163.5933607,168.1013349,118.618348
3283,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-08,2023 ,10 ,8 ,6,36,13,A_1_19_VIS_SV000,43295.936,19775.806,420.555,433.21,339.379,162.432,92.297,0.001,468.81,390.612,2.089,0.479,0.306,167.3938863,170.0307472,120.6413721
3284,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-10,2023 ,10 ,10 ,6,36,10,A_1_19_VIS_SV000,42677.394,19496.472,424.449,434.184,337.973,160.778,92.367,0.001,463.878,393.211,2.102,0.476,0.304,168.4343409,170.5533571,121.5056924
3285,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-12,2023 ,10 ,12 ,6,36,12,A_1_19_VIS_SV000,41814.131,19397.81,415.363,433.21,333.631,159.576,92.013,0.001,466.87,389.346,2.091,0.478,0.298,171.4518244,172.832407,123.6518529
3286,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-14,2023 ,10 ,14 ,6,35,10,A_1_19_VIS_SV000,41480.43,19546.236,414.389,424.449,333.665,158.286,91.546,0.001,465.538,390.805,2.108,0.474,0.298,172.5225006,173.5803364,124.9537006
3287,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-16,2023 ,10 ,16 ,6,35,9,A_1_19_VIS_SV000,40975.193,19868.41,400.76,412.767,333.608,156.385,91.431,0.001,462.263,382.014,2.133,0.469,0.301,174.431302,174.6954035,126.398354
3288,2023,RDA,RICE,A_1_19,설레미,A,1,19,VIS,SV000,2023-10-18,2023 ,10 ,18 ,6,36,11,A_1_19_VIS_SV000,40103.716,20076.308,402.058,418.283,325.807,156.724,91.075,0.001,458.719,381.254,2.079,0.481,0.295,176.7715364,176.5577485,128.4438721
3411,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-14,2023 ,6 ,14 ,6,31,57,A_1_20_VIS_SV000,279.155,655.41,59.384,111.629,29.536,12.034,83.307,0.008,117.909,58.077,2.454,0.407,0.064,79.40933974,102.0625628,85.35817227
3412,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-16,2023 ,6 ,16 ,6,31,31,A_1_20_VIS_SV000,513.03,1008.524,89.887,112.927,31.946,20.447,65.956,0.006,127.892,75.111,1.562,0.64,0.093,81.39185336,104.2756474,84.13517603
3413,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-18,2023 ,6 ,18 ,6,31,31,A_1_20_VIS_SV000,730.056,1371.995,128.503,103.516,33.94,27.388,58.312,0.005,133.632,95.015,1.239,0.807,0.089,83.44670195,106.9721498,86.10578176
3414,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-20,2023 ,6 ,20 ,6,31,5,A_1_20_VIS_SV000,1134.099,1795.247,128.178,139.86,43.57,33.142,84.797,0.004,141.4,112.657,1.315,0.761,0.093,83.77463057,106.7519144,86.08430865
3415,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-22,2023 ,6 ,22 ,6,31,6,A_1_20_VIS_SV000,1566.362,2476.437,154.463,186.589,54.983,36.272,88.191,0.003,188.761,137.902,1.516,0.66,0.093,80.79086435,103.8906417,83.07758379
3416,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-24,2023 ,6 ,24 ,6,31,57,A_1_20_VIS_SV000,2527.135,3343.771,171.013,192.754,62.796,51.24,92.615,0.003,214.268,170.719,1.226,0.816,0.091,82.73204646,106.7355479,82.81183996
3417,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-26,2023 ,6 ,26 ,6,31,17,A_1_20_VIS_SV000,3529.606,4338.075,258.304,199.244,73.214,61.382,71.027,0.002,258.356,192.333,1.193,0.838,0.098,80.62982357,103.4913807,81.13921172
3418,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-28,2023 ,6 ,28 ,6,31,17,A_1_20_VIS_SV000,4737.416,5040.286,275.502,204.112,88.411,68.225,32.661,0.002,278.862,181.526,1.296,0.772,0.119,80.26596538,103.0254039,79.48575058
3419,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-06-30,2023 ,6 ,30 ,10,44,45,A_1_20_VIS_SV000,5841.399,6483.057,323.529,244.999,91.036,81.698,22.858,0.002,331.809,242.585,1.114,0.897,0.101,80.44589001,101.3766509,79.14391013
3420,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-02,2023 ,7 ,2 ,6,31,56,A_1_20_VIS_SV000,7614.047,7757.5,317.363,288.482,104.716,92.579,33.867,0.002,337.165,261.807,1.131,0.884,0.116,82.63608655,105.3320911,81.05137104
3421,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-04,2023 ,7 ,4 ,6,31,58,A_1_20_VIS_SV000,10056.414,9410.358,406.926,293.025,133.646,95.807,178.025,0.001,411.096,292.86,1.395,0.717,0.124,81.49194338,103.6575451,79.96951184
3422,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-06,2023 ,7 ,6 ,6,31,54,A_1_20_VIS_SV000,12360.309,10238.741,371.879,301.787,146.944,107.1,167.741,0.001,386.991,282.305,1.372,0.729,0.156,81.01343386,103.1513528,78.98981004
3423,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-08,2023 ,7 ,8 ,6,31,56,A_1_20_VIS_SV000,14585.017,11183.413,408.548,329.045,150.272,123.577,161.003,0.001,427.224,325.759,1.216,0.822,0.159,79.27684936,100.9932933,76.55044061
3424,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-10,2023 ,7 ,10 ,6,31,30,A_1_20_VIS_SV000,17665.512,11461.263,427.369,328.396,156.383,143.829,160.204,0.002,453.987,328.396,1.087,0.92,0.178,76.85981215,97.78419693,74.20128352
3425,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-12,2023 ,7 ,12 ,6,31,42,A_1_20_VIS_SV000,19707.1,12015.225,399.138,327.423,165.888,151.258,97.114,0.002,425.123,327.423,1.097,0.912,0.209,76.26678657,97.0615754,72.74607257
3426,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-14,2023 ,7 ,14 ,6,31,54,A_1_20_VIS_SV000,21464.69,12346.301,373.502,350.787,179.256,152.462,96.969,0.002,408.753,319.884,1.176,0.851,0.22,75.32642715,95.73604513,71.6248215
3427,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-16,2023 ,7 ,16 ,6,31,40,A_1_20_VIS_SV000,23847.14,13285.246,376.423,368.31,197.158,154.004,92.823,0.002,436.783,342.333,1.28,0.781,0.233,73.69186798,93.61579596,70.33020633
3428,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-18,2023 ,7 ,18 ,6,32,0,A_1_20_VIS_SV000,26460.096,13836.122,366.363,371.879,209.598,160.736,91.018,0.002,444.154,344.07,1.304,0.767,0.248,74.58836804,94.60184109,70.45386376
3429,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-20,2023 ,7 ,20 ,6,31,44,A_1_20_VIS_SV000,28859.184,15174.16,356.952,380.641,218.876,167.879,92.802,0.002,463.129,341.339,1.304,0.767,0.25,75.9997114,96.34056765,71.40201428
3430,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-22,2023 ,7 ,22 ,6,31,58,A_1_20_VIS_SV000,32092.576,16318.193,397.191,397.191,238.738,171.156,91.763,0.002,469.941,364.771,1.395,0.717,0.255,76.22530082,96.60960285,71.37337955
3431,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-24,2023 ,7 ,24 ,6,31,20,A_1_20_VIS_SV000,33938.725,15953.159,375.125,408.548,252.418,171.193,92.974,0.002,494.971,360.131,1.474,0.678,0.264,75.18394449,95.32388787,70.00918407
3432,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-26,2023 ,7 ,26 ,6,31,5,A_1_20_VIS_SV000,36213.03,16606.504,419.581,415.038,259.261,177.843,90.144,0.002,500.653,398.364,1.458,0.686,0.266,75.25938691,95.26726,69.84785403
3433,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-28,2023 ,7 ,28 ,6,31,48,A_1_20_VIS_SV000,36619.179,16831.635,418.932,417.634,272.032,171.396,89.471,0.002,476.44,386.605,1.587,0.63,0.28,76.19866916,96.31482765,70.03849762
3434,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-07-30,2023 ,7 ,30 ,6,30,35,A_1_20_VIS_SV000,38228.504,16427.288,418.283,421.528,286.201,170.069,89.436,0.002,478.597,387.046,1.683,0.594,0.291,77.2444854,97.41427919,70.47869105
3435,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-01,2023 ,8 ,1 ,6,31,19,A_1_20_VIS_SV000,38827.776,15858.556,416.985,421.204,301.665,163.881,89.264,0.002,472.656,377.403,1.841,0.543,0.297,77.12377458,97.09740104,69.95450947
3436,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-03,2023 ,8 ,3 ,10,37,36,A_1_20_VIS_SV000,40643.808,16184.717,392.972,415.038,314.568,164.509,88.764,0.002,483.002,374.318,1.912,0.523,0.307,76.86445719,94.64188439,68.52513819
3437,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-05,2023 ,8 ,5 ,6,31,42,A_1_20_VIS_SV000,41481.694,15092.124,353.707,424.124,331.231,159.454,89.936,0.002,489.154,331.837,2.077,0.481,0.335,78.37501046,98.0181616,69.73644924
3438,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-07,2023 ,8 ,7 ,6,31,32,A_1_20_VIS_SV000,41249.609,14985.23,305.357,433.859,335.372,156.604,89.886,0.002,495.253,304.97,2.142,0.467,0.352,79.98738065,99.70595619,70.55171334
3439,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-09,2023 ,8 ,9 ,6,30,32,A_1_20_VIS_SV000,41929.015,14101.686,313.145,442.621,342.324,155.951,90.376,0.003,500.805,296.352,2.195,0.456,0.354,79.96625392,99.49292578,70.09556634
3440,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-11,2023 ,8 ,11 ,6,30,36,A_1_20_VIS_SV000,41782.33,13074.002,313.145,449.436,348.377,152.705,90.24,0.003,502.412,287.463,2.281,0.438,0.358,80.65733289,100.4188381,70.35096162
3441,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-13,2023 ,8 ,13 ,6,31,7,A_1_20_VIS_SV000,42993.404,14554.475,315.741,453.654,358.085,152.871,90.072,0.003,501.254,301.165,2.342,0.427,0.367,83.0291077,103.0019562,71.80351466
3442,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-15,2023 ,8 ,15 ,6,31,34,A_1_20_VIS_SV000,43298.568,14934.649,287.184,452.681,366.239,150.528,89.821,0.002,494.589,286.383,2.433,0.411,0.403,83.43694434,103.206298,71.83475866
3443,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-17,2023 ,8 ,17 ,6,30,34,A_1_20_VIS_SV000,44682.759,15219.708,340.078,459.171,356.597,159.541,88.741,0.002,491.623,335.169,2.235,0.447,0.379,86.25329277,105.7062992,73.48811254
3444,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-19,2023 ,8 ,19 ,7,22,5,A_1_20_VIS_SV000,43686.079,13244.819,304.059,469.23,376.646,147.679,90.816,0.003,489.699,301.158,2.55,0.392,0.39,85.88832726,104.7253,73.41873782
3445,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-21,2023 ,8 ,21 ,6,30,50,A_1_20_VIS_SV000,43777.691,13920.237,303.085,471.826,381.669,146.042,90.495,0.003,488.215,299.731,2.613,0.383,0.39,85.61283991,104.0723972,73.2942948
3446,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-25,2023 ,8 ,25 ,6,30,50,A_1_20_VIS_SV000,43746.1,14470.206,303.41,472.8,377.52,147.54,90.251,0.003,487.807,299.834,2.559,0.391,0.385,85.41090553,103.3355022,73.04466294
3447,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-27,2023 ,8 ,27 ,6,30,37,A_1_20_VIS_SV000,43508.645,14266.484,305.681,472.8,376.512,147.132,90.59,0.003,487.727,303.373,2.559,0.391,0.378,87.11005817,104.9953147,74.0001947
3448,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-29,2023 ,8 ,29 ,6,30,53,A_1_20_VIS_SV000,42863.883,14345.534,302.436,473.124,370.755,147.202,90.436,0.003,485.892,300.01,2.519,0.397,0.375,88.84339523,106.3179986,74.74781637
3449,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-08-31,2023 ,8 ,31 ,6,30,52,A_1_20_VIS_SV000,42728.886,14898.404,298.542,473.124,366.762,148.336,90.541,0.002,485.818,296.111,2.472,0.404,0.372,91.78652404,108.7781366,76.00888749
3450,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-02,2023 ,9 ,2 ,6,30,40,A_1_20_VIS_SV000,42656.018,15576.798,313.794,474.098,361.466,150.253,90.266,0.002,487.416,308.612,2.406,0.416,0.364,95.89706815,112.5314877,78.46701641
3451,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-06,2023 ,9 ,6 ,6,30,40,A_1_20_VIS_SV000,42111.292,15832.348,325.8,474.747,352.072,152.292,90.557,0.002,490.745,319.78,2.312,0.433,0.342,102.4784191,118.6089599,81.98258986
3452,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-10,2023 ,9 ,10 ,6,31,32,A_1_20_VIS_SV000,42134.459,16929.799,348.515,475.72,348.833,153.791,90.928,0.002,492.183,343.713,2.268,0.441,0.322,116.0368791,130.1289491,89.11994028
3453,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-12,2023 ,9 ,12 ,6,30,42,A_1_20_VIS_SV000,41323.215,16817.703,362.793,476.045,347.841,151.26,90.725,0.002,494.2,351.293,2.3,0.435,0.313,119.9998938,132.8711782,91.15574754
3454,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-14,2023 ,9 ,14 ,6,30,46,A_1_20_VIS_SV000,41057.117,17274.878,367.661,476.369,346.368,150.925,90.6,0.002,501.593,342.969,2.295,0.436,0.312,123.6024509,135.5035749,93.1484736
3455,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-16,2023 ,9 ,16 ,6,30,43,A_1_20_VIS_SV000,40813.239,17334.858,389.727,476.045,346.93,149.785,90.883,0.002,498.899,358.253,2.316,0.432,0.305,128.7714155,139.6157132,96.17933409
3456,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-18,2023 ,9 ,18 ,6,31,30,A_1_20_VIS_SV000,41004.993,17599.472,375.774,476.045,350.512,148.951,90.873,0.002,490.873,344.286,2.353,0.425,0.318,131.3716243,141.3166582,97.63874016
3457,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-20,2023 ,9 ,20 ,6,30,53,A_1_20_VIS_SV000,40803.13,17992.1,379.992,475.72,350.69,148.143,90.758,0.002,489.393,356.359,2.367,0.422,0.304,135.3495722,144.6184745,100.3158003
3458,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-22,2023 ,9 ,22 ,6,37,40,A_1_20_VIS_SV000,40853.043,17819.656,391.999,475.72,350.096,148.575,90.413,0.002,488.055,360.972,2.356,0.424,0.304,138.6442991,146.2088608,101.4632023
3459,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-24,2023 ,9 ,24 ,10,22,27,A_1_20_VIS_SV000,40430.572,17439.07,352.085,475.071,352.4,146.078,90.354,0.002,487.788,349.244,2.412,0.415,0.314,141.8143236,148.5896742,102.9971038
3460,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-26,2023 ,9 ,26 ,6,39,51,A_1_20_VIS_SV000,39676.191,17789.144,330.343,475.396,350.966,143.938,89.969,0.002,487.884,328.715,2.438,0.41,0.312,146.8389132,152.8505307,106.4350255
3461,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-28,2023 ,9 ,28 ,6,38,50,A_1_20_VIS_SV000,39369.237,17230.43,321.906,475.071,351.623,142.557,89.922,0.002,487.206,321.453,2.467,0.405,0.314,150.3920657,155.2975555,108.4525643
3462,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-09-30,2023 ,9 ,30 ,6,39,47,A_1_20_VIS_SV000,39244.665,17033.62,316.39,474.422,353.428,141.381,90.022,0.002,488.593,315.069,2.5,0.4,0.312,154.8832609,158.6799369,111.0119489
3463,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-02,2023 ,10 ,2 ,6,39,57,A_1_20_VIS_SV000,39124.832,16845.85,315.092,474.747,352.467,141.333,89.99,0.002,509.486,310.765,2.494,0.401,0.311,158.1375709,161.9577008,113.3383464
3464,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-04,2023 ,10 ,4 ,6,39,43,A_1_20_VIS_SV000,39070.917,17157.208,317.688,474.098,351.663,141.461,90.119,0.002,512.029,313.897,2.486,0.402,0.311,161.6753657,164.0585317,114.9625327
3465,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-06,2023 ,10 ,6 ,6,37,56,A_1_20_VIS_SV000,38822.195,17093.573,317.363,476.045,348.353,141.896,89.61,0.002,513.588,316.542,2.455,0.407,0.314,165.2409324,167.8778883,117.8825184
3466,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-08,2023 ,10 ,8 ,6,37,57,A_1_20_VIS_SV000,38595.27,17777.159,318.661,475.72,344.27,142.74,89.222,0.002,513.899,316.578,2.412,0.415,0.32,169.6965936,170.5320186,120.3217535
3467,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-10,2023 ,10 ,10 ,6,37,54,A_1_20_VIS_SV000,38073.184,17558.703,321.906,475.071,338.107,143.376,89.11,0.002,517.888,318.572,2.358,0.424,0.31,171.6995746,172.185823,122.0626219
3468,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-12,2023 ,10 ,12 ,6,37,56,A_1_20_VIS_SV000,37853.525,18133.414,323.529,472.8,333.895,144.347,89.044,0.001,516.582,322.719,2.313,0.432,0.302,174.3692712,174.3806273,124.3571808
3469,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-14,2023 ,10 ,14 ,6,36,36,A_1_20_VIS_SV000,37449.377,18367.1,298.217,472.8,332.013,143.615,89.043,0.001,518.474,293.997,2.312,0.433,0.317,177.5687239,176.8453298,126.9047163
3470,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-16,2023 ,10 ,16 ,6,36,35,A_1_20_VIS_SV000,37136.736,18087.947,304.383,463.389,332.26,142.31,89.64,0.001,516.582,270.574,2.335,0.428,0.327,179.4227896,178.1286225,128.2991136
3471,2023,RDA,RICE,A_1_20,중모1024,A,1,20,VIS,SV000,2023-10-18,2023 ,10 ,18 ,6,37,55,A_1_20_VIS_SV000,36175.964,18048.374,314.767,452.681,326.988,140.863,89.475,0.001,519.132,292.769,2.321,0.431,0.32,182.3445715,180.6324479,130.6853694
3594,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-14,2023 ,6 ,14 ,6,33,27,A_1_21_VIS_SV000,235.56,562.446,30.503,99.298,35.158,8.531,90.333,0.009,100.512,30.2,4.121,0.243,0.118,82.1374656,104.5925829,87.03289215
3595,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-16,2023 ,6 ,16 ,6,33,0,A_1_21_VIS_SV000,414.783,867.643,52.245,118.443,41.93,12.595,88.417,0.007,119.549,49.104,3.329,0.3,0.092,84.98888076,108.3306511,88.35479151
3596,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-18,2023 ,6 ,18 ,6,33,2,A_1_21_VIS_SV000,765.859,1217.352,70.092,143.105,50.175,19.434,90.619,0.006,143.723,64.361,2.582,0.387,0.114,87.40717812,111.1001519,86.1866692
3597,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-20,2023 ,6 ,20 ,6,32,36,A_1_21_VIS_SV000,1122.621,1735.376,91.51,194.701,65.683,21.761,95.536,0.005,197.127,81.854,3.018,0.331,0.106,84.11309277,107.9691448,84.77500518
3598,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-22,2023 ,6 ,22 ,6,32,37,A_1_21_VIS_SV000,1728.737,2353.549,104.814,207.357,67.898,32.418,98.167,0.004,210.863,103.952,2.094,0.477,0.108,86.22637417,110.3466887,85.08028146
3599,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-24,2023 ,6 ,24 ,6,33,28,A_1_21_VIS_SV000,2239.977,3099.097,156.41,238.509,70.76,40.306,92.478,0.003,242.325,156.227,1.756,0.57,0.089,87.63853625,111.3742225,86.22951718
3600,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-26,2023 ,6 ,26 ,6,32,48,A_1_21_VIS_SV000,3273.618,4106.918,184.317,267.39,83.364,49.999,93.207,0.002,272.446,175.679,1.667,0.6,0.107,85.86247525,109.5634877,84.3776786
3601,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-28,2023 ,6 ,28 ,6,32,48,A_1_21_VIS_SV000,4490.905,4961.334,299.191,277.125,87.475,65.368,80.118,0.002,307.384,253.032,1.338,0.747,0.085,83.93767904,107.4337261,82.0315983
3602,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-06-30,2023 ,6 ,30 ,10,46,15,A_1_21_VIS_SV000,5920.586,6063.332,274.853,313.794,102.503,73.542,86.167,0.002,317.35,248.099,1.394,0.717,0.105,83.06976677,104.9983454,80.12402504
3603,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-07-02,2023 ,7 ,2 ,6,33,26,A_1_21_VIS_SV000,7300.143,7035.779,338.78,318.337,100.755,92.251,95.73,0.002,339.737,268.722,1.092,0.916,0.108,86.40125311,110.5781111,83.22039616
3604,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-07-04,2023 ,7 ,4 ,6,33,29,A_1_21_VIS_SV000,9851.076,8278.368,329.37,369.932,124.341,100.874,99.134,0.002,373.38,321.189,1.233,0.811,0.118,83.73058464,107.0183397,80.29979996
3605,2023,RDA,RICE,A_1_21,아세미,A,1,21,VIS,SV000,2023-07-06,2023 ,7 ,6 ,6,33,24,A_1_21_VIS_SV000,10771.202,8834.113,364.416,294.648,122.869,111.617,145.098,0.002,372.577,294.135,1.101,0.908,0.127,83.42166819,106.3441411,80.47663698
